"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AMTBB","Amerant Bancorp Inc.","8.2","345706530.6","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/amtbb",
"UHAL","Amerco","362.27","7103313358.76","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://old.nasdaq.com/symbol/uhal",
"AMRH","Ameri Holdings, Inc.","1.44","8261281.44","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/amrh",
"AMRHW","Ameri Holdings, Inc.","0.0533","0","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/amrhw",
"ATAX","America First Multifamily Investors, L.P.","3.93","237942651.72","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/atax",
"AMOV","America Movil, S.A.B. de C.V.","12.89","42804305498.48","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/amov",
"AAL","American Airlines Group, Inc.","12.8","6509582886.4","n/a","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/aal",
"AEP","American Electric Power Company, Inc.","90.68","44991374936.48","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/aep",
"AEPPL","American Electric Power Company, Inc.","52.56","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/aeppl",
"AEPPZ","American Electric Power Company, Inc.","53.1","0","n/a","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/aeppz",
"AFIN","American Finance Trust, Inc.","6.02","653336958.68","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/afin",
"AFINP","American Finance Trust, Inc.","24.17","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/afinp",
"AMNB","American National Bankshares, Inc.","22.88","250863641.6","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/amnb",
"ANAT","American National Group, Inc.","69.15","1859249880","n/a","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/anat",
"AOUT","American Outdoor Brands, Inc.","15.79","220666892.16","n/a","n/a","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/aout",
"APEI","American Public Education, Inc.","29.47","436067914.17","n/a","2007","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/apei",
"AREC","American Resources Corporation","1.64","60862679.6","n/a","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arec",
"AMRB","American River Bankshares","10.4","61755293.6","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/amrb",
"AMSWA","American Software, Inc.","15.04","488504479.04","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/amswa",
"AMSC","American Superconductor Corporation","17.47","418310974.04","n/a","1991","Consumer Durables","Metal Fabrications","https://old.nasdaq.com/symbol/amsc",
"AVCT","American Virtual Cloud Technologies, Inc. ","4.3","84434069","n/a","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/avct",
"AVCTW","American Virtual Cloud Technologies, Inc. ","0.2799","0","n/a","2017","Technology","EDP Services","https://old.nasdaq.com/symbol/avctw",
"AMWD","American Woodmark Corporation","91.78","1559641402.8","n/a","1986","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/amwd",
"CRMT","America&#39;s Car-Mart, Inc.","94.52","646712645.44","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/crmt",
"ABCB","Ameris Bancorp","26.85","1865821160.1","n/a","1994","Finance","Major Banks","https://old.nasdaq.com/symbol/abcb",
"AMSF","AMERISAFE, Inc.","57.1","1103803468.9","n/a","2005","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/amsf",
"ASRV","AmeriServ Financial Inc.","3.01","51346518.44","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","27.545","0","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrvp",
"ATLO","Ames National Corporation","18.9","172419918.3","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/atlo",
"AMST","Amesite Inc.","4.38","89015050.98","n/a","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/amst",
"AMGN","Amgen Inc.","231.1","135353831402.5","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","16.975","4392921937.425","n/a","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fold",
"AMKR","Amkor Technology, Inc.","13.15","3174009621.95","n/a","1998","Technology","Semiconductors","https://old.nasdaq.com/symbol/amkr",
"AMPH","Amphastar Pharmaceuticals, Inc.","20.625","979389386.25","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amph",
"IBUY","Amplify ETF Trust Amplify Online Retail ETF","96.58","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibuy",
"AMHC","Amplitude Healthcare Acquisition Corporation","9.9113","123891250","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/amhc",
"AMHCU","Amplitude Healthcare Acquisition Corporation","10.35","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/amhcu",
"AMHCW","Amplitude Healthcare Acquisition Corporation","1.085","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/amhcw",
"AMYT","Amryt Pharma plc","12.6","115201976.4","9143014","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amyt",
"ASYS","Amtech Systems, Inc.","6.35","89205892.2","n/a","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asys",
"AMRS","Amyris, Inc.","2.85","583483290.15","n/a","2010","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/amrs",
"ADI","Analog Devices, Inc.","123.62","45684978396.54","n/a","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/adi",
"ANAB","AnaptysBio, Inc.","25.77","703613282.37","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anab",
"AVXL","Anavex Life Sciences Corp.","5.19","312389312.61","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/avxl",
"ANCN","Anchiano Therapeutics Ltd.","1.48","10949290.12","7398169","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ancn",
"ANDA","Andina Acquisition Corp. III","10.23","98125177.92","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/anda",
"ANDAR","Andina Acquisition Corp. III","0.3","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andar",
"ANDAU","Andina Acquisition Corp. III","11.35","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andau",
"ANDAW","Andina Acquisition Corp. III","0.246","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andaw",
"ANGI","ANGI Homeservices Inc.","11.1","5504553991.5","n/a","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/angi",
"ANGO","AngioDynamics, Inc.","11.05","419381511.9","n/a","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ango",
"ANIP","ANI Pharmaceuticals, Inc.","27.95","344205843.15","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anip",
"ANIK","Anika Therapeutics Inc.","36.13","513314048.47","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/anik",
"ANIX","Anixa Biosciences, Inc.","2.34","55667163.24","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anix",
"ANNX","Annexon, Inc.","27.71","1057083573.9","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/annx",
"ANPC","AnPac Bio-Medical Science Co., Ltd.","3.42","6076177.2","1776660","2020","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/anpc",
"ANSS","ANSYS, Inc.","331.96","28478595114.52","n/a","1996","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/anss",
"ATRS","Antares Pharma, Inc.","3.13","519873825.62","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/atrs",
"AEHL","Antelope Enterprise Holdings Limited","2.48","7564223.2","n/a","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/aehl",
"ATEX","Anterix Inc.","33.84","585306622.8","n/a","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atex",
"APA","Apache Corporation","9.61","3627377684.16","n/a","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/apa",
"APLS","Apellis Pharmaceuticals, Inc.","33.43","2527441419.13","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apls",
"APEX","Apex Global Brands Inc.","6.16","3467507.12","n/a","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/apex",
"APXT","Apex Technology Acquisition Corporation","10.5","467880000","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxt",
"APXTU","Apex Technology Acquisition Corporation","11.7","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtu",
"APXTW","Apex Technology Acquisition Corporation","1.55","0","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtw",
"APHA","Aphria Inc.","4.65","1345436454.45","n/a","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/apha",
"APOG","Apogee Enterprises, Inc.","27.21","717954842.58","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/apog",
"APEN","Apollo Endosurgery, Inc.","1.67","39539566.29","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apen",
"AINV","Apollo Investment Corporation","8.18","533820059.68","n/a","2004","n/a","n/a","https://old.nasdaq.com/symbol/ainv",
"AMEH","Apollo Medical Holdings, Inc.","17.9","645079269.2","n/a","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/ameh",
"APPF","AppFolio, Inc.","158.85","5448009191.4","n/a","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appf",
"APPN","Appian Corporation","81.9","5720784615","n/a","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appn",
"AAPL","Apple Inc.","117.51","2037310823400","n/a","1980","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/aapl",
"APDN","Applied DNA Sciences, Inc.","7.93","43303977.47","n/a","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/apdn",
"AGTC","Applied Genetic Technologies Corporation","5.32","137563937.56","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/agtc",
"AMAT","Applied Materials, Inc.","62.26","56860984886.64","n/a","1972","Technology","Semiconductors","https://old.nasdaq.com/symbol/amat",
"AMTI","Applied Molecular Transport Inc.","32.93","1147631048.32","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amti",
"AAOI","Applied Optoelectronics, Inc.","10.86","247325238.18","n/a","2013","Technology","Semiconductors","https://old.nasdaq.com/symbol/aaoi",
"APLT","Applied Therapeutics, Inc.","22.07","495149586.98","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aplt",
"AUVI","Applied UV, Inc.","7.08","46325353.32","n/a","2020","Consumer Durables","Building Products","https://old.nasdaq.com/symbol/auvi",
"APRE","Aprea Therapeutics, Inc.","24.55","520136602.85","n/a","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apre",
"APVO","Aptevo Therapeutics Inc.","7.19","23243911.09","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apvo",
"APTX","Aptinyx Inc.","4.295","201703989.04","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aptx",
"APM","Aptorum Group Limited","2.6","88431262.4","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apm",
"APTO","Aptose Biosciences, Inc.","5.65","494283012.35","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/apto",
"APYX","Apyx Medical Corporation","5.84","199823478.16","n/a","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apyx",
"AQMS","Aqua Metals, Inc.","1.03","62774896.03","n/a","2015","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/aqms",
"AQB","AquaBounty Technologies, Inc.","4.14","185369261.76","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aqb",
"AQST","Aquestive Therapeutics, Inc.","5.32","178857314.72","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aqst",
"ARAV","Aravive, Inc.","5.06","81353495.96","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arav",
"ABUS","Arbutus Biopharma Corporation","2.88","242130985.92","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/abus",
"ABIO","ARCA biopharma, Inc.","4.16","38688000","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/abio",
"RKDA","Arcadia Biosciences, Inc.","3.33","35629591.41","n/a","2015","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/rkda",
"ARCB","ArcBest Corporation","33.27","846553120.53","n/a","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/arcb",
"ACGL","Arch Capital Group Ltd.","30.26","12284721192.8","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acgl",
"ACGLO","Arch Capital Group Ltd.","26.25","0","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglo",
"ACGLP","Arch Capital Group Ltd.","25.66","0","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglp",
"FUV","Arcimoto, Inc.","6.39","201378191.76","n/a","2017","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/fuv",
"ACTCU","ArcLight Clean Transition Corp.","9.9845","0","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/actcu",
"ARCE","Arco Platform Limited","35.52","2045400623.04","n/a","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arce",
"ARCT","Arcturus Therapeutics Holdings Inc.","50.1","1226097400.2","n/a","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arct",
"ARQT","Arcutis Biotherapeutics, Inc.","23.69","1032630209.03","n/a","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arqt",
"ARDX","Ardelyx, Inc.","5.28","470662172.64","n/a","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","77.79","4484355229.23","n/a","2000","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","13.89","5870221232.91","n/a","2004","n/a","n/a","https://old.nasdaq.com/symbol/arcc",
"ARGX","argenx SE","262.55","6935747380.65","26416863","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/argx",
"ARDS","Aridis Pharmaceuticals Inc.","7.73","68977681.02","n/a","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ards",
"ARKR","Ark Restaurants Corp.","11.3735","39834626.0145","n/a","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/arkr",
"ARRY","Array Technologies, Inc.","38.5","4889286979.5","n/a","2020","Consumer Durables","Miscellaneous manufacturing industries","https://old.nasdaq.com/symbol/arry",
"DWCR","Arrow DWA Country Rotation ETF","27.3042","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwcr",
"DWAT","Arrow DWA Tactical ETF","11.3356","0","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwat",
"AROW","Arrow Financial Corporation","27.31","422362996.17","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Pharmaceuticals, Inc.","54.74","5599453296.22","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arwr",
"ARTL","Artelo Biosciences, Inc.","0.6027","9107753.4849","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artl",
"ARTLW","Artelo Biosciences, Inc.","0.0803","0","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artlw",
"ARTNA","Artesian Resources Corporation","36.53","341049669.09","n/a","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/artna",
